Episode,Loss
162,7.142006681023238
163,1.222755656406948
164,0.6500781118137311
165,6.023525757253607
166,23.02366857424267
167,2.6496317037595127
168,2.003824892087172
169,1.0334216362333168
170,1.7123689660668424
171,1.9193481695203545
172,6.785934009220474
173,18.63750380105305
174,1.0385416329189023
175,1.6453961155643608
176,16.98740908723552
177,2.2548970646666326
178,10.662022840406065
179,11.144888145498507
180,4.895863491062526
181,0.2451962221574563
182,0.9255037055830242
183,3.0334346662330867
184,12.75512324778343
185,0.8593460452683657
186,1.2462977781853044
187,0.3652390795771802
188,11.058224835509751
189,6.246486450899866
190,15.144899511434808
191,7.903269323759328
192,2.283555624491131
193,6.4674996414047845
194,1.6298045265088559
195,9.910376007274051
196,0.7241064160978528
197,0.4979366856627031
198,10.381504803456252
199,3.271789558522299
200,1.7838470308043082
201,10.255757502715232
202,10.269567157695572
203,7.392515128127096
204,8.53940982186251
205,9.200361666813421
206,9.17205125319214
207,3.4939061237251825
208,0.7821237953876424
209,7.483811363625375
210,1.7095794780466649
211,3.603914401181229
212,0.7821255470027455
213,5.1798022694613355
214,8.391807900908685
215,11.681620033363956
216,2.5309393275585466
217,0.5769191376216949
218,1.9811546356644394
219,3.1161106454584657
220,5.75586380223803
221,0.8788270449428983
222,1.0432639864858055
223,12.590341046884001
224,9.408658877298832
225,3.867535883108098
226,0.5884896543077922
227,0.8825120708140743
228,1.1427797362312355
229,5.803011145714016
230,0.9176215455904352
231,6.041963251918409
232,12.303601574390392
233,6.652102324694997
234,1.029604242577609
235,8.201557973820536
236,4.173597453779295
237,2.1475595830388707
238,11.730748910798077
239,2.3916170596468493
240,0.5744451804003066
241,4.571460134280814
242,4.9851201204005084
243,4.9805330067531965
244,0.029877784770461047
245,3.8732830832439067
246,0.11172588230963768
247,5.69405017400571
248,2.461844125872279
249,0.8387567913464365
250,4.13129637284117
251,7.770602235976126
252,2.1750330211529882
253,2.384065993363107
254,1.0209439844460673
255,10.881050025593481
256,12.051078014936685
257,4.5609225034754655
258,5.27373196694793
259,1.3433630946403203
260,1.5458997885746566
261,0.8674983100597715
262,7.770383357130117
263,8.795213710355009
264,2.1686241141338782
265,5.2388175264396475
266,3.151613958632552
267,3.2709869844049577
268,3.5479589498004036
269,4.047481592407034
270,6.811400076307997
271,2.630791172468971
272,10.476695812272435
273,3.332028711340673
274,5.587671053285498
275,0.030085464359050906
276,0.7650635639127694
277,0.6188352181968717
278,2.3760193424973632
279,9.753682055895949
280,7.126494136552941
281,1.422065283812429
282,1.2054075519962737e-06
283,5.733708468436761
284,6.546454661729845
285,6.034515187924892
286,0.15186575155610538
287,3.49747833830894
288,0.02258621473008582
289,5.4084486575360415
290,14.514147465976448
291,3.591916763735918
292,0.9679016087460228
293,5.333031166971899
294,9.6281059773599
295,2.206593608900051
296,0.6765566145026827
297,4.98320049804366
298,0.010477826511026439
299,3.026987316909351
300,2.761946134960143
301,6.013164526092985
302,1.9181254542558452
303,5.033242646886524
304,0.21422374067675212
305,0.7832846303031082
306,0.2011049307966588
307,2.9710573392832518
308,0.0023088648857941263
309,1.1779143083022843
310,18.00950134180325
311,5.097689832904803
312,0.830992781776607
313,0.0011125114614087273
314,1.2106119316919934
315,5.641384152301862
316,0.675294197636427
317,0.44164641661445825
318,0.5556628061661817
319,5.264937673574166e-05
320,1.4424152333171911
321,4.920291073534334
322,2.043971863251001
323,0.3840950069721537
324,4.91421627143006
325,8.898002145096839e-07
326,1.3143898434141492
327,2.105632353129944
328,3.7756821317134577
329,6.907771423830932
330,4.749900862849165
331,0.5898250909648939
332,2.3252604551197766
333,0.16157270176749852
334,5.331179648419169
335,0.6858947314046434
336,6.0006531003906876
337,4.483821263023218
338,8.74753208191606
339,8.004252130518084
340,5.895940340118987
341,1.4008231481070315
342,0.32205083744361457
343,0.5051968333446955
344,13.417423935332794
345,0.022730386269540492
346,0.864342347804759
347,0.09106843133852455
348,1.7296702847257024
349,4.479217619090611
350,6.27866431620961
351,0.8125788677861412
352,4.194946331126381e-05
353,3.3013916553744145
354,1.0407252804644824
355,0.004420625344783713
356,3.8869147147728107
357,4.091757455163993
358,3.142951801692972
359,1.256986448444795
360,0.29850556529357763
361,0.2467167071648302
362,1.689682276323605
363,1.8125824104811925
364,3.1388201611663895
365,6.651290819696234
366,0.23004759838843014
367,0.9313497656674443
368,0.0676170610658407
369,0.0018701755049226887
370,1.5633654001648414
371,5.459115286392294
372,2.8272861219744287
373,1.1846517392191396
374,4.320653156216158
375,0.4121543910835617
376,3.7444678773983444
377,0.8141920282020354
378,1.5086738044394197
379,0.09951425069206091
380,3.2041897829395793
381,0.5682736442917717
382,0.40095342948136614
383,2.789603789129416
384,1.696166477308923
385,6.147477566099848
386,2.5964180528615284
387,0.2718274673037072
388,5.990673040526005
389,1.5671476748331292
390,0.8309678681438486
391,0.5056159635955758
392,3.3459077505566914
393,12.117949780394808
394,4.09447333500326
395,1.8915523695165035
396,9.310926834881005
397,1.526588172735814
398,3.068400421395656
399,0.0001151803161443532
400,1.1407938898088568
401,0.27769472837504816
402,0.14732492529485586
403,0.9005492671876625
404,3.9808423118823857
405,0.07790514651344665
406,0.6693852633340691
407,17.729011614465833
408,6.48088116797777
409,0.7481144683634874
410,0.5175754563842916
411,2.1058279045816826
412,2.8718386174415396
413,2.4972704225669564
414,0.8491532091507612
415,5.348704310466963
416,3.8150528112734423
417,0.36468032728423005
418,1.5534509623220987
419,7.359155457943663
420,4.011183881354631
421,1.2099746126278632
422,3.1398094531927403
423,9.438118406210288
424,5.559156185445671
425,0.6824892989379729
426,0.7234561173088211
427,2.8757584171157182
428,9.659229483711071
429,0.20006129226112435
430,1.2256756705633758
431,0.15675466898581755
432,0.48963188355555465
433,1.8418929282727694
434,0.43265035207272373
435,4.781249745243988
436,3.683814408239616e-07
437,6.430057135656497
438,1.8069877962997858
439,8.281914860421848
440,3.335322737603517
441,0.9196645992606889
442,6.218583255438138
443,7.1482196476770845
444,0.5071982852548826
445,2.5516951276278905
446,1.0072151104912839
447,1.4365077125451688
448,10.64229206548153
449,4.1851364401657154e-05
450,4.800000000356143
451,0.23046621733350847
452,0.2406417641655041
453,0.3875472677989109
454,0.22736413637392058
455,1.301725649588803
456,1.275214147319903e-05
457,3.416065225624386
458,6.581194216715044
459,5.810208651230394
460,0.5587010098472504
461,0.1155140140673567
462,5.568744050957713
463,0.5514792872342502
464,8.708990455484745
465,2.4543842731304366
466,8.7730857484908
467,1.4593200900528382
468,3.0967741897598993
469,3.0342521682594494
470,0.18076046705887908
471,0.06952743139409659
472,0.42994304692459484
473,0.16462500220607718
474,0.26697896290360795
475,1.0945263609844829
476,0.13813064152524482
477,0.17324160427953073
478,0.9371996250186432
479,0.8635378227082523
480,3.1301671400771647
481,0.15563583337842712
482,3.5205244676496212
483,0.028538116341501607
484,3.2802319466342342
485,0.4657403851661656
486,4.933428091549047
487,0.011328414959603045
488,0.24997458183262283
489,0.2734248276207163
490,3.614431817222244
491,3.3746859899568022
492,1.8382979688443197
493,5.088000000000165
494,0.2604821579061524
495,0.5487544763604135
496,1.4746952882843702
497,1.254610875752586
498,3.3623068007321764
499,0.5582545326299744
500,2.7269931879266958
501,1.6256158296168015
502,1.9582488214907194
503,0.060144483502328816
504,2.161934317763197
505,0.08835736962640445
506,0.37491561704444404
507,0.5664690054222533
508,1.1116590302726217
509,0.32519931011613373
510,2.0550309236286743
511,6.649570893912937e-10
512,2.1133356599803226
513,3.763012124124998e-11
514,0.1117687116177977
515,0.8075285494456268
516,0.04338389326510428
517,0.44668134130542825
518,2.463848802180867
519,0.34318956789287314
520,0.8251051234270718
521,0.6917463363567573
522,0.7264442908137192
523,0.19487911403968053
524,1.5940498459980745
525,1.0419237494334936
526,0.1859038444892019
527,0.08142612037031693
528,0.18316883218951865
529,1.2307057650762232e-08
530,1.3267376209446515
531,7.200000006998162
532,3.088506448117354
533,0.6947697713291853
534,1.7295099624527617
535,3.9758340351695156
536,0.3576333044603271
537,0.13819015128854056
538,4.851998197663576e-08
539,2.613978022226478
540,0.02149143437347975
541,0.9110162882254644
542,0.23540581398245639
543,1.4760968338226548
544,1.4712839968863505
545,0.22123615324827925
546,0.2253450041831706
547,4.537920544001411
548,6.20011632227236
549,1.2821535959772468
550,0.1391451383317399
551,2.5165061161068265
552,6.316608934411902
553,1.5441656452833403
554,0.7876616749159167
555,3.352873534367973e-14
556,1.5021522815452624
557,0.27648084461926264
558,0.01142743495370993
559,0.6529724572034543
560,0.8463941764869733
561,0.00774271556252637
562,0.13021711595678948
563,0.004328855098980705
564,0.5575626518408107
565,0.24908664660298913
566,2.2495970806539347
567,2.1096100216016564
568,2.2863024420833336
569,0.5237284715042425
570,1.8714260837247763
571,0.7083454265510458
572,0.0037291412855843253
573,0.004532648796236438
574,0.07346279633501007
575,0.17731615384568328
576,0.059825914564973215
577,0.17808902246073136
578,1.6610989537898084
579,3.337831917795081
580,0.9826322420095085
581,2.2272470203290275
582,0.6198118856091324
583,2.6572790134959945e-08
584,3.456673633139779
585,0.1724547324596513
586,1.1953158173526253
587,1.9733021497785315
588,2.784000000000054
589,0.43863428417520234
590,2.593204979401307
591,1.3440000000057597
592,1.8439694215999225e-12
593,3.2868168808875e-07
594,1.1693014018709924e-06
595,0.015922951802215257
596,6.447871463143375
597,0.4201445812472078
598,1.2216846782862765
599,5.815636677775878
600,6.298550569994177e-11
601,0.7377566905367434
602,3.582819133724725
603,0.22415154089161127
604,1.4108303525282495
605,0.18465140161843674
606,1.2135526542944817
607,1.1574883128307276
608,3.3044550547416613
609,4.93398901527259
610,0.36164389207091285
611,0.9442602622926691
612,0.33362914134666943
613,2.038314874597205
614,2.3902645982209743
615,0.07806344962153133
616,0.24915989021710738
617,0.3790383082179188
618,0.3790112222296326
619,1.3244850024769697
620,2.2637235988037583
621,3.2808872753356324
622,4.6629367034256575e-15
623,0.8328712449456044
624,0.012118247501044593
625,8.320540177175708
626,1.1628665850623654
627,0.7576921471894071
628,0.9219645700230206
629,1.2147053748940844
630,4.597935920891416e-11
631,1.9662940364973938
632,0.0757733730212291
633,1.1908286098269831
634,0.5630697894095354
635,0.7785968140949323
636,0.13027075517322342
637,0.21773609234116564
638,1.4053695166497038
639,0.46080007543383383
640,0.21441622814371883
641,1.8285091515222327
642,2.0672396719852673
643,0.25624052852409496
644,0.22901907288628612
645,0.9278115047942628
646,4.443725065872428e-05
647,2.12801683548472
648,2.7279391427972506
649,0.8678400000000007
650,3.561769860123869
651,5.0242288988228134e-05
652,0.04460932095115755
653,0.05591820449441748
654,1.5780367975047305
655,1.7097127813846347
656,2.391260732001829
657,5.219861739599368
658,0.03388344663598897
659,1.5499067462861884
660,0.0054012670594431045
661,3.3655690298237637
662,2.190087860067838
663,1.116084074785855
664,0.0
665,1.2992353187902035
666,0.5987710324747159
667,1.4676436066832466
668,2.7630241229898815
669,1.0130951511296002
670,0.7431782400562645
671,1.3381875371967902
672,0.1343706037886635
673,0.1446030704296738
674,0.21258151507270395
675,3.5225168290989783
676,0.8252136273429044
677,7.4495964952348e-14
678,11.0095745622825
679,1.7747001786791976
680,0.861165813330306
681,2.548504962618381e-09
682,0.9896421141035017
683,1.245598800744676
684,3.645645750999039
685,0.5567086496426346
686,3.3525858919191283
687,2.2749707733673734
688,9.451273962488063
689,0.8668373186774695
690,1.7319479184152442e-14
691,1.6987102988362346
692,2.8797942531411103e-05
693,0.2403134437445403
694,0.05193047730988498
695,0.24011650045413502
696,2.9108294738628753
697,1.1305406033458736
698,1.3938695800958067
699,7.066512916123841
700,0.6627540200773923
701,1.6183413975007181
702,0.3863947046309466
703,2.51736058565432
704,0.09045206528602634
705,0.03623973418046275
706,0.0178437315630533
707,3.936244360524792
708,9.492355963544998
709,3.014524335957937
710,0.44994172364714835
711,0.8062191209983489
712,3.0657279537962543
713,0.019439215881173533
714,0.34105118955177716
715,0.7229941528257204
716,1.6639251991150636
717,0.9133721869542097
718,0.7863819547069286
719,2.6740029004629045
720,0.32910365308968226
721,5.731494612248866e-09
722,0.8624383805753366
723,0.8707290475347121
724,5.909158010867085
725,2.6644242549964803
726,0.7557292281890495
727,1.4879077153591744
728,0.17981677513556926
729,3.7385010413380377
730,0.042713150040661896
731,1.1465842601253975
732,0.10196312394268903
733,0.3497858672240364
734,5.860397826381986
735,0.9509555303081485
736,0.0008642137544527806
737,2.048894442701296
738,4.704050482473576e-10
739,2.0149486555334657
740,1.915134717478395e-15
741,0.1470040540257882
742,1.0663687460846871
743,1.7141514240000002
744,2.0265231950583797
745,0.026284064301700827
746,0.5516819524194588
747,0.011258440444129825
748,4.764190518772702
749,0.7253318785381442
750,4.156397241812641
751,0.048237772801322354
752,3.4833247397614286e-14
753,0.18905649511351863
754,0.6387640260178893
755,1.1963734260888113
756,0.3187563480929527
757,1.0438743372719377
758,5.459022225293583
759,0.5400588910490893
760,0.07750407288248795
761,2.4349903635658063
762,1.0491559216168826
763,0.34760256972263415
764,2.5475194287579637
765,0.38473959976725525
766,0.18943169096281487
767,0.056403721104934856
768,1.7954355819580452
769,9.372551623698655e-10
770,3.6995921567469283
771,0.7183371204947104
772,0.6589784115849544
773,1.292879933049592
774,1.0116620315545535
775,0.5738935877487252
776,1.123914098631912
777,1.2788270239122972
778,2.073540762184628
779,11.513020900080189
780,0.7308758504672235
781,3.56076548723156
782,0.15635594290258803
783,0.8691055551803873
784,0.6130415964542653
785,0.14500801592829315
786,0.9363686245888695
787,0.11262316368165681
788,0.0
789,3.508800979697665
790,2.518775704545109
791,5.6703531259787106
792,0.4533321208059047
793,7.464930451561713e-09
794,4.326226542543506
795,0.09409919381721688
796,0.9980720018247378
797,0.36131105089889237
798,1.0460470458358242
799,0.9225761702335522
800,0.5831037949668199
801,2.1251105752993675
802,0.0017659794581209587
803,0.6553374241342311
804,0.0
805,3.0000072450679323
806,0.16412918869468163
807,9.954423485503128e-07
808,2.2841368867316483
809,0.06978008886362286
810,0.2239743885082207
811,0.0010509498399353667
812,0.2721184238269143
813,0.061853437716833604
814,0.19715086455423148
815,0.06397286052367468
816,2.308434550868362
817,6.704321507114733
818,2.184980477371908
819,0.36361319843480544
820,0.7666220567184193
821,0.21390764521014294
822,6.109315058360888
823,0.44624725843415924
824,1.2488530849491633
825,0.5648033201929348
826,0.07592180851072405
827,1.061629706222916
828,2.632361862017312
829,1.5259375597483213
830,0.07384187229285444
831,0.1262445219503534
832,0.16237670624385636
833,0.6967155454943526
834,0.13885489485469016
835,8.573999736286119
836,2.4121108021612856
837,0.16015712402756144
838,0.5584436064644505
839,0.0
840,0.6979592965901469
841,0.4843612340139103
842,0.577077796040264
843,1.3322676295501878e-15
844,0.04768414922127073
845,0.0025097352546575857
846,0.025524483117235874
847,1.455994591993564
848,0.7471186617082592
849,0.3763475967378045
850,4.042240024571414
851,0.20966429323299418
852,0.11514051847385698
853,0.09236498094726175
854,0.28041762179717905
855,0.009753916995023815
856,0.6113833818260872
857,0.16150460978929546
858,10.375749170785607
859,0.7150525489658163
860,0.24088781456662667
861,2.126328388758061
862,1.5119431736911817
863,0.21886885853215876
864,5.974631539595876e-05
865,1.6398336000000002
866,1.3587355487468482
867,0.21765240751200388
868,0.15245743582233606
869,0.5246304894211038
870,1.6008973640104136
871,4.412603624389332
872,0.14005922549362904
873,0.03668278480922815
874,0.407814311868258
875,0.08106412855606093
876,0.0020261320884586986
877,0.8678400000000082
878,1.632542690755998
879,0.06979446000912048
880,0.533395994871912
881,0.45307600593593045
882,8.518620806505707
883,0.3824071902309739
884,1.3521001676261355
885,0.12971348618039835
886,3.528449531140566
887,2.768141048906622
888,0.0002196280199169287
889,1.2499312642691036
890,4.223048967961102
891,0.0
892,0.1587241943871276
893,0.6430704073571261
894,0.03122610492309974
895,0.025621543310200945
896,0.0
897,1.302818461888834
898,0.0
899,0.5540502656311523
900,0.11784876935028343
901,0.11327668483545938
902,1.0522214399517043
903,0.0
904,1.7867155247900572
905,0.133342949178195
906,0.0
907,2.932603626764153
908,0.2504062950492023
909,1.417333687877104
910,0.0
911,0.1511500415201268
912,0.6919466861898407
913,2.5085471650349667
914,0.5070511657163923
915,0.11079058848122392
916,1.383561194731775
917,4.56358716389024
918,0.7727891371875062
919,0.7874829804123327
920,3.6190235750491544
921,0.035473056397341995
922,5.885107804685191
923,0.06802683582251623
924,0.7505172556711649
925,0.9264919466097066
926,0.4925501448705978
927,0.0024883440530062695
928,0.039144165070293724
929,2.43817008441852
930,0.2150401620096427
931,0.010506714925614613
932,4.193197098642228
933,0.949436126426455
934,0.5912965626613111
935,4.579565998317223
936,3.2375943725934055
937,3.3972262012950347
938,0.3399572110612171
939,0.051228475449462074
940,4.222646508499356
941,0.0
942,1.02659736882964
943,0.05784122817188436
944,4.440892098500626e-16
945,2.1042872379815316
946,5.511541933074751
947,0.6536257718393017
948,1.6082476696675032
949,0.34714484966778913
950,0.0
951,5.69538846690169
952,0.0
953,0.026670753425189764
954,0.00014545746057503806
955,0.004424871506328643
956,0.007107813020284404
957,0.6846279220146156
958,0.5445924775414177
959,7.896003960361698
960,0.39154671494885296
961,0.9950616496344287
962,0.2396160000000036
963,0.405200418141924
964,0.13385703235508828
965,0.14008279221770437
966,4.144041958744538
967,0.03778052769753648
968,0.7390039257430134
969,0.0008201739206024072
970,0.28138906334257197
971,0.3436880208836497
972,2.0932018016929215
973,3.53987663093136e-06
974,1.0155790962928106
975,1.2183553044749118
976,1.9170519829482706
977,0.0
978,3.694466042123145
979,1.3968796287063117
980,0.7354364025261493
981,0.4163447809367238
982,0.000706391820178176
983,0.020451643330409386
984,0.5450667024109155
985,3.696558170673825e-09
986,0.1250102461526994
987,0.5018643740885707
988,0.14573347641719803
989,0.13912923533372012
990,1.1218734813193165
991,1.8644855703797703e-07
992,0.5361477045838479
993,2.478537334671273
994,0.1262202849675984
995,0.9866016167219693
996,0.10255857723780526
997,0.04075577353279858
998,0.6095241534424032
999,0.02178215766663638
1000,0.04915200032318623
